primary_title,runtime_minutes,genres,production_budget,worldwide_gross,year,ROI
Only God Forgives,90,Crime,4800000,4494560,2013,-6
Only God Forgives,90,Drama,4800000,4494560,2013,-6
Denial,109,Biography,10000000,9263940,2016,-7
Denial,109,Drama,10000000,9263940,2016,-7
Killer Elite,116,Action,70000000,65409046,2011,-7
Killer Elite,116,Crime,70000000,65409046,2011,-7
Killer Elite,116,Thriller,70000000,65409046,2011,-7
Denial,93,Documentary,10000000,9263940,2016,-7
Dredd,95,Action,45000000,41467606,2012,-8
Dredd,95,Crime,45000000,41467606,2012,-8
Dredd,95,Sci-Fi,45000000,41467606,2012,-8
Hot Tub Time Machine 2,93,Comedy,14000000,12826644,2015,-8
Hot Tub Time Machine 2,93,Mystery,14000000,12826644,2015,-8
Hot Tub Time Machine 2,93,Sci-Fi,14000000,12826644,2015,-8
Table 19,87,Comedy,5000000,4620399,2017,-8
Table 19,87,Drama,5000000,4620399,2017,-8
Table 19,87,Romance,5000000,4620399,2017,-8
Machete Kills,107,Action,20000000,18273009,2013,-9
Machete Kills,107,Crime,20000000,18273009,2013,-9
Machete Kills,107,Sci-Fi,20000000,18273009,2013,-9
Early Man,89,Adventure,50000000,45285890,2018,-9
Early Man,89,Animation,50000000,45285890,2018,-9
Early Man,89,Comedy,50000000,45285890,2018,-9
Bad Times at the El Royale,141,Crime,32000000,29204379,2018,-9
Bad Times at the El Royale,141,Drama,32000000,29204379,2018,-9
Bad Times at the El Royale,141,Mystery,32000000,29204379,2018,-9
Morgan,92,Action,8000000,7298786,2016,-9
Morgan,92,Horror,8000000,7298786,2016,-9
Morgan,92,Sci-Fi,8000000,7298786,2016,-9
In the Heart of the Sea,122,Action,100000000,89693309,2015,-10
In the Heart of the Sea,122,Adventure,100000000,89693309,2015,-10
In the Heart of the Sea,122,Biography,100000000,89693309,2015,-10
Premium Rush,91,Action,35000000,31393201,2012,-10
Premium Rush,91,Crime,35000000,31393201,2012,-10
Premium Rush,91,Thriller,35000000,31393201,2012,-10
Little Boy,106,Drama,20000000,17769299,2015,-11
Little Boy,106,History,20000000,17769299,2015,-11
Little Boy,106,War,20000000,17769299,2015,-11
Before I Go to Sleep,92,Drama,22000000,19563579,2014,-11
Before I Go to Sleep,92,Horror,22000000,19563579,2014,-11
Before I Go to Sleep,92,Mystery,22000000,19563579,2014,-11
The Collection,82,Action,10000000,8890094,2012,-11
The Collection,82,Horror,10000000,8890094,2012,-11
The Collection,82,Thriller,10000000,8890094,2012,-11
47 Ronin,128,Action,175000000,151716815,2013,-13
47 Ronin,128,Adventure,175000000,151716815,2013,-13
47 Ronin,128,Drama,175000000,151716815,2013,-13
Rock of Ages,123,Comedy,70000000,61031932,2012,-13
Rock of Ages,123,Drama,70000000,61031932,2012,-13
Rock of Ages,123,Musical,70000000,61031932,2012,-13
Red Tails,125,Action,58000000,50365498,2012,-13
Red Tails,125,Adventure,58000000,50365498,2012,-13
Red Tails,125,Drama,58000000,50365498,2012,-13
White Boy Rick,111,Crime,30000000,25947983,2018,-14
White Boy Rick,111,Drama,30000000,25947983,2018,-14
MacGruber,90,Action,10000000,8629895,2010,-14
MacGruber,90,Comedy,10000000,8629895,2010,-14
MacGruber,90,Romance,10000000,8629895,2010,-14
Robin Hood,116,Action,99000000,84747441,2018,-14
Robin Hood,116,Adventure,99000000,84747441,2018,-14
Robin Hood,116,Thriller,99000000,84747441,2018,-14
The Incredible Burt Wonderstone,100,Adventure,32000000,27392609,2013,-14
The Incredible Burt Wonderstone,100,Comedy,32000000,27392609,2013,-14
The Incredible Burt Wonderstone,100,Fantasy,32000000,27392609,2013,-14
One for the Money,91,Action,42000000,36197221,2012,-14
One for the Money,91,Comedy,42000000,36197221,2012,-14
One for the Money,91,Crime,42000000,36197221,2012,-14
Mortal Engines,128,Action,100000000,85287417,2018,-15
Mortal Engines,128,Adventure,100000000,85287417,2018,-15
Mortal Engines,128,Fantasy,100000000,85287417,2018,-15
Mandela: Long Walk to Freedom,141,Biography,35000000,29890402,2013,-15
Mandela: Long Walk to Freedom,141,Drama,35000000,29890402,2013,-15
Mandela: Long Walk to Freedom,141,History,35000000,29890402,2013,-15
Peeples,95,Comedy,11000000,9307166,2013,-15
Peeples,95,Romance,11000000,9307166,2013,-15
Hotel Artemis,94,Action,15000000,12758799,2018,-15
Hotel Artemis,94,Drama,15000000,12758799,2018,-15
Hotel Artemis,94,Sci-Fi,15000000,12758799,2018,-15
I Origins,106,Drama,1000000,852399,2014,-15
I Origins,106,Romance,1000000,852399,2014,-15
I Origins,106,Sci-Fi,1000000,852399,2014,-15
Danny Collins,106,Biography,10000000,8465845,2015,-15
Danny Collins,106,Comedy,10000000,8465845,2015,-15
Danny Collins,106,Drama,10000000,8465845,2015,-15
The Legend of Hercules,99,Action,70000000,58953319,2014,-16
The Legend of Hercules,99,Adventure,70000000,58953319,2014,-16
The Legend of Hercules,99,Fantasy,70000000,58953319,2014,-16
For Greater Glory: The True Story of Cristiada,145,Drama,12000000,10026255,2012,-16
For Greater Glory: The True Story of Cristiada,145,History,12000000,10026255,2012,-16
For Greater Glory: The True Story of Cristiada,145,War,12000000,10026255,2012,-16
Marshall,118,Biography,12000000,10116816,2017,-16
Marshall,118,Crime,12000000,10116816,2017,-16
Marshall,118,Drama,12000000,10116816,2017,-16
Father Figures,113,Adventure,25000000,21038441,2017,-16
Father Figures,113,Comedy,25000000,21038441,2017,-16
Father Figures,113,Drama,25000000,21038441,2017,-16
Battle of the Year,110,Drama,20000000,16723377,2013,-16
Battle of the Year,110,Music,20000000,16723377,2013,-16
Dream House,84,Drama,50000000,41642166,2011,-17
Dream House,84,Mystery,50000000,41642166,2011,-17
Dream House,84,Thriller,50000000,41642166,2011,-17
It's Kind of a Funny Story,101,Comedy,8000000,6632950,2010,-17
It's Kind of a Funny Story,101,Drama,8000000,6632950,2010,-17
It's Kind of a Funny Story,101,Romance,8000000,6632950,2010,-17
The Brothers Grimsby,83,Action,35000000,28720470,2016,-18
The Brothers Grimsby,83,Adventure,35000000,28720470,2016,-18
The Brothers Grimsby,83,Comedy,35000000,28720470,2016,-18
Red Lights,114,Drama,17700000,14518884,2012,-18
Red Lights,114,Fantasy,17700000,14518884,2012,-18
Red Lights,114,Horror,17700000,14518884,2012,-18
Drive Angry,104,Action,50000000,41042583,2011,-18
Drive Angry,104,Fantasy,50000000,41042583,2011,-18
Drive Angry,104,Thriller,50000000,41042583,2011,-18
Hellboy,120,Action,50000000,40725492,2019,-19
Hellboy,120,Adventure,50000000,40725492,2019,-19
Hellboy,120,Fantasy,50000000,40725492,2019,-19
Drinking Buddies,90,Comedy,500000,407100,2013,-19
Drinking Buddies,90,Drama,500000,407100,2013,-19
Drinking Buddies,90,Romance,500000,407100,2013,-19
Downsizing,135,Drama,68000000,54462971,2017,-20
Downsizing,135,Sci-Fi,68000000,54462971,2017,-20
Trouble with the Curve,111,Drama,60000000,47818913,2012,-20
Trouble with the Curve,111,Sport,60000000,47818913,2012,-20
Fun Size,86,Adventure,14000000,11166615,2012,-20
Fun Size,86,Comedy,14000000,11166615,2012,-20
King Arthur: Legend of the Sword,126,Action,175000000,139630336,2017,-20
King Arthur: Legend of the Sword,126,Adventure,175000000,139630336,2017,-20
King Arthur: Legend of the Sword,126,Drama,175000000,139630336,2017,-20
Regression,106,Crime,20000000,15824374,2015,-21
Regression,106,Horror,20000000,15824374,2015,-21
Regression,106,Mystery,20000000,15824374,2015,-21
Cedar Rapids,87,Comedy,10000000,7862131,2011,-21
People Like Us,114,Comedy,16000000,12617472,2012,-21
People Like Us,114,Drama,16000000,12617472,2012,-21
Deepwater Horizon,107,Action,156000000,122603824,2016,-21
Deepwater Horizon,107,Drama,156000000,122603824,2016,-21
Deepwater Horizon,107,History,156000000,122603824,2016,-21
The House,88,Comedy,40000000,31192425,2017,-22
The House,88,Crime,40000000,31192425,2017,-22
Victor Frankenstein,110,Drama,40000000,31124367,2015,-22
Victor Frankenstein,110,Horror,40000000,31124367,2015,-22
Victor Frankenstein,110,Sci-Fi,40000000,31124367,2015,-22
Annihilation,115,Adventure,55000000,43070915,2018,-22
Annihilation,115,Drama,55000000,43070915,2018,-22
Annihilation,115,Horror,55000000,43070915,2018,-22
The Hurricane Heist,103,Action,40000000,30963684,2018,-23
The Hurricane Heist,103,Adventure,40000000,30963684,2018,-23
The Hurricane Heist,103,Crime,40000000,30963684,2018,-23
Churchill,105,Biography,10000000,7582196,2017,-24
Churchill,105,Drama,10000000,7582196,2017,-24
Churchill,105,History,10000000,7582196,2017,-24
Shark Night 3D,90,Horror,25000000,18877153,2011,-24
Shark Night 3D,90,Thriller,25000000,18877153,2011,-24
American Honey,163,Adventure,3500000,2611750,2016,-25
American Honey,163,Drama,3500000,2611750,2016,-25
American Honey,163,Romance,3500000,2611750,2016,-25
Wanderlust,98,Comedy,32500000,24159934,2012,-26
Wanderlust,98,Romance,32500000,24159934,2012,-26
Never Let Me Go,103,Drama,15000000,11173718,2010,-26
Never Let Me Go,103,Romance,15000000,11173718,2010,-26
Never Let Me Go,103,Sci-Fi,15000000,11173718,2010,-26
A Dangerous Method,99,Biography,20000000,14807531,2011,-26
A Dangerous Method,99,Drama,20000000,14807531,2011,-26
A Dangerous Method,99,Romance,20000000,14807531,2011,-26
Battle of the Sexes,121,Biography,25000000,18445379,2017,-26
Battle of the Sexes,121,Comedy,25000000,18445379,2017,-26
Battle of the Sexes,121,Drama,25000000,18445379,2017,-26
Red Dawn,93,Action,65000000,48164150,2012,-26
Red Dawn,93,Sci-Fi,65000000,48164150,2012,-26
Red Dawn,93,Thriller,65000000,48164150,2012,-26
Inherent Vice,148,Comedy,20000000,14772346,2014,-26
Inherent Vice,148,Crime,20000000,14772346,2014,-26
Inherent Vice,148,Drama,20000000,14772346,2014,-26
The Thing,103,Horror,38000000,27573078,2011,-27
The Thing,103,Mystery,38000000,27573078,2011,-27
The Thing,103,Sci-Fi,38000000,27573078,2011,-27
I Spit on Your Grave,108,Horror,1750000,1278471,2010,-27
I Spit on Your Grave,108,Thriller,1750000,1278471,2010,-27
Proud Mary,89,Action,30000000,21709539,2018,-28
Proud Mary,89,Crime,30000000,21709539,2018,-28
Proud Mary,89,Drama,30000000,21709539,2018,-28
Whiskey Tango Foxtrot,112,Biography,35000000,25350747,2016,-28
Whiskey Tango Foxtrot,112,Comedy,35000000,25350747,2016,-28
Whiskey Tango Foxtrot,112,Drama,35000000,25350747,2016,-28
Snowden,134,Biography,50000000,35380918,2016,-29
Snowden,134,Drama,50000000,35380918,2016,-29
Snowden,134,Thriller,50000000,35380918,2016,-29
Anomalisa,90,Animation,8000000,5706168,2015,-29
Anomalisa,90,Comedy,8000000,5706168,2015,-29
Anomalisa,90,Drama,8000000,5706168,2015,-29
Conan the Barbarian,113,Action,90000000,63356133,2011,-30
Conan the Barbarian,113,Adventure,90000000,63356133,2011,-30
Conan the Barbarian,113,Fantasy,90000000,63356133,2011,-30
Out of the Furnace,116,Crime,22000000,15434375,2013,-30
Out of the Furnace,116,Drama,22000000,15434375,2013,-30
Out of the Furnace,116,Thriller,22000000,15434375,2013,-30
The Finest Hours,117,Action,70000000,49252761,2016,-30
The Finest Hours,117,Drama,70000000,49252761,2016,-30
The Finest Hours,117,History,70000000,49252761,2016,-30
Aloha,105,Comedy,37000000,25387091,2015,-31
Aloha,105,Drama,37000000,25387091,2015,-31
Aloha,105,Romance,37000000,25387091,2015,-31
Baahubali: The Beginning,159,Action,40000000,26736665,2015,-33
Baahubali: The Beginning,159,Drama,40000000,26736665,2015,-33
The Signal,97,Drama,4000000,2665322,2014,-33
The Signal,97,Mystery,4000000,2665322,2014,-33
The Signal,97,Sci-Fi,4000000,2665322,2014,-33
My Soul to Take,107,Horror,25000000,16727470,2010,-33
My Soul to Take,107,Mystery,25000000,16727470,2010,-33
My Soul to Take,107,Thriller,25000000,16727470,2010,-33
Queen of Katwe,124,Biography,15000000,10055481,2016,-33
Queen of Katwe,124,Drama,15000000,10055481,2016,-33
Queen of Katwe,124,Sport,15000000,10055481,2016,-33
Getaway,90,Action,18000000,11813989,2013,-34
Getaway,90,Crime,18000000,11813989,2013,-34
Getaway,90,Thriller,18000000,11813989,2013,-34
Wild Target,98,Action,8000000,5314194,2010,-34
Wild Target,98,Comedy,8000000,5314194,2010,-34
Wild Target,98,Crime,8000000,5314194,2010,-34
Dead Man Down,118,Action,30000000,19599974,2013,-35
Dead Man Down,118,Crime,30000000,19599974,2013,-35
Dead Man Down,118,Drama,30000000,19599974,2013,-35
Four Lions,97,Comedy,3750000,2436111,2010,-35
Four Lions,97,Crime,3750000,2436111,2010,-35
Four Lions,97,Drama,3750000,2436111,2010,-35
Only the Brave,134,Action,38000000,24555177,2017,-35
Only the Brave,134,Biography,38000000,24555177,2017,-35
Only the Brave,134,Drama,38000000,24555177,2017,-35
The Apparition,83,Horror,17000000,10637281,2012,-37
The Apparition,83,Thriller,17000000,10637281,2012,-37
Jab Tak Hai Jaan,176,Drama,9200000,5806666,2012,-37
Jab Tak Hai Jaan,176,Romance,9200000,5806666,2012,-37
Sin City: A Dame to Kill For,102,Crime,65000000,40650842,2014,-37
Sin City: A Dame to Kill For,102,Thriller,65000000,40650842,2014,-37
The Other Dream Team,89,Documentary,500000,314444,2012,-37
The Other Dream Team,89,Sport,500000,314444,2012,-37
Tusk,102,Comedy,3000000,1887554,2014,-37
Tusk,102,Drama,3000000,1887554,2014,-37
Tusk,102,Horror,3000000,1887554,2014,-37
Big Miracle,107,Biography,40000000,25268680,2012,-37
Big Miracle,107,Drama,40000000,25268680,2012,-37
Big Miracle,107,Family,40000000,25268680,2012,-37
31,102,Horror,1500000,922727,2016,-38
31,102,Thriller,1500000,922727,2016,-38
R.I.P.D.,96,Action,130000000,79076678,2013,-39
R.I.P.D.,96,Adventure,130000000,79076678,2013,-39
R.I.P.D.,96,Comedy,130000000,79076678,2013,-39
Gotti,112,Biography,10000000,6089100,2018,-39
Gotti,112,Crime,10000000,6089100,2018,-39
Gotti,112,Drama,10000000,6089100,2018,-39
Redemption,106,Drama,23000000,13593473,2013,-41
Redemption,106,Mystery,23000000,13593473,2013,-41
Redemption,106,Thriller,23000000,13593473,2013,-41
Redemption,110,Family,23000000,13593473,2013,-41
Redemption,110,Horror,23000000,13593473,2013,-41
Redemption,110,Romance,23000000,13593473,2013,-41
Redemption,115,Drama,23000000,13593473,2013,-41
Redemption,115,Music,23000000,13593473,2013,-41
Redemption,115,Thriller,23000000,13593473,2013,-41
Redemption,100,Action,23000000,13593473,2013,-41
Redemption,100,Crime,23000000,13593473,2013,-41
Redemption,100,Drama,23000000,13593473,2013,-41
"Roman J. Israel, Esq.",122,Crime,22000000,12967012,2017,-41
"Roman J. Israel, Esq.",122,Drama,22000000,12967012,2017,-41
"Roman J. Israel, Esq.",122,Thriller,22000000,12967012,2017,-41
Pride and Prejudice and Zombies,108,Action,28000000,16638300,2016,-41
Pride and Prejudice and Zombies,108,Comedy,28000000,16638300,2016,-41
Pride and Prejudice and Zombies,108,Horror,28000000,16638300,2016,-41
Anonymous,130,Drama,27500000,15815509,2011,-42
Anonymous,130,Thriller,27500000,15815509,2011,-42
Veronica Mars,107,Crime,6000000,3485383,2014,-42
Veronica Mars,107,Drama,6000000,3485383,2014,-42
Veronica Mars,107,Mystery,6000000,3485383,2014,-42
Repo Men,111,Action,32000000,18195238,2010,-43
Repo Men,111,Crime,32000000,18195238,2010,-43
Repo Men,111,Sci-Fi,32000000,18195238,2010,-43
Underdogs,106,Adventure,2500000,1392649,2013,-44
Underdogs,106,Animation,2500000,1392649,2013,-44
Underdogs,106,Family,2500000,1392649,2013,-44
The Runaways,106,Biography,9500000,5278632,2010,-44
The Runaways,106,Drama,9500000,5278632,2010,-44
The Runaways,106,Music,9500000,5278632,2010,-44
Underdogs,102,Drama,2500000,1392649,2013,-44
Underdogs,102,Family,2500000,1392649,2013,-44
Underdogs,102,Sport,2500000,1392649,2013,-44
Heli,105,Crime,1000000,552614,2013,-45
Heli,105,Drama,1000000,552614,2013,-45
Heli,105,Romance,1000000,552614,2013,-45
Trash,88,Drama,12000000,6553186,2015,-45
UglyDolls,87,Adventure,45000000,24644664,2019,-45
UglyDolls,87,Animation,45000000,24644664,2019,-45
UglyDolls,87,Comedy,45000000,24644664,2019,-45
23 Blast,98,Drama,1000000,549185,2014,-45
23 Blast,98,Family,1000000,549185,2014,-45
23 Blast,98,Sport,1000000,549185,2014,-45
The Space Between Us,120,Adventure,30000000,16481405,2017,-45
The Space Between Us,120,Drama,30000000,16481405,2017,-45
The Space Between Us,120,Romance,30000000,16481405,2017,-45
Two Night Stand,86,Comedy,1600000,868081,2014,-46
Two Night Stand,86,Romance,1600000,868081,2014,-46
Centurion,97,Action,15000000,7885048,2010,-47
Centurion,97,Adventure,15000000,7885048,2010,-47
Centurion,97,Drama,15000000,7885048,2010,-47
Sabotage,109,Action,35000000,18376443,2014,-47
Sabotage,109,Crime,35000000,18376443,2014,-47
Sabotage,109,Drama,35000000,18376443,2014,-47
Your Highness,102,Adventure,50000000,26121638,2011,-48
Your Highness,102,Comedy,50000000,26121638,2011,-48
Your Highness,102,Fantasy,50000000,26121638,2011,-48
A Thousand Words,91,Comedy,40000000,20790486,2012,-48
A Thousand Words,91,Drama,40000000,20790486,2012,-48
Beautiful Boy,120,Biography,25000000,13031424,2018,-48
Beautiful Boy,120,Drama,25000000,13031424,2018,-48
Stolen,96,Action,35000000,17967746,2012,-49
Stolen,96,Crime,35000000,17967746,2012,-49
Stolen,96,Thriller,35000000,17967746,2012,-49
Extraordinary Measures,106,Drama,31000000,15826984,2010,-49
Mortdecai,107,Action,60000000,30396134,2015,-49
Mortdecai,107,Comedy,60000000,30396134,2015,-49
Mortdecai,107,Crime,60000000,30396134,2015,-49
Silence,161,Adventure,46500000,23726626,2016,-49
Silence,161,Drama,46500000,23726626,2016,-49
Silence,161,History,46500000,23726626,2016,-49
The Homesman,122,Drama,16000000,8217571,2014,-49
The Homesman,122,Western,16000000,8217571,2014,-49
Metallica Through the Never,93,Music,18000000,9082906,2013,-50
The Art of Getting By,83,Drama,4000000,1989035,2011,-50
The Art of Getting By,83,Romance,4000000,1989035,2011,-50
Blue Like Jazz,108,Comedy,1200000,595018,2012,-50
Blue Like Jazz,108,Drama,1200000,595018,2012,-50
Red State,88,Action,4000000,1983596,2011,-50
Red State,88,Crime,4000000,1983596,2011,-50
Red State,88,Horror,4000000,1983596,2011,-50
Attack the Block,88,Action,13000000,6459183,2011,-50
Attack the Block,88,Comedy,13000000,6459183,2011,-50
Attack the Block,88,Sci-Fi,13000000,6459183,2011,-50
Thank You for Your Service,109,Biography,20000000,9985316,2017,-50
Thank You for Your Service,109,Drama,20000000,9985316,2017,-50
Thank You for Your Service,109,War,20000000,9985316,2017,-50
Dhoom 3,172,Action,24000000,11723620,2013,-51
Dhoom 3,172,Thriller,24000000,11723620,2013,-51
Popstar: Never Stop Never Stopping,87,Comedy,20000000,9537120,2016,-52
Popstar: Never Stop Never Stopping,87,Music,20000000,9537120,2016,-52
The Kid Who Would Be King,120,Action,59000000,28348446,2019,-52
The Kid Who Would Be King,120,Adventure,59000000,28348446,2019,-52
The Kid Who Would Be King,120,Family,59000000,28348446,2019,-52
The Rum Diary,119,Comedy,45000000,21544732,2011,-52
The Rum Diary,119,Drama,45000000,21544732,2011,-52
Jem and the Holograms,118,Adventure,5000000,2368937,2015,-53
Jem and the Holograms,118,Drama,5000000,2368937,2015,-53
Jem and the Holograms,118,Family,5000000,2368937,2015,-53
Higher Ground,109,Drama,1800000,842693,2011,-53
The Neon Demon,117,Horror,7500000,3559803,2016,-53
The Neon Demon,117,Thriller,7500000,3559803,2016,-53
The East,116,Adventure,6500000,3027956,2013,-53
The East,116,Drama,6500000,3027956,2013,-53
The East,116,Thriller,6500000,3027956,2013,-53
Free State of Jones,139,Action,50000000,23237252,2016,-54
Free State of Jones,139,Biography,50000000,23237252,2016,-54
Free State of Jones,139,Drama,50000000,23237252,2016,-54
The Gunman,115,Action,40000000,18594227,2015,-54
The Gunman,115,Crime,40000000,18594227,2015,-54
The Gunman,115,Drama,40000000,18594227,2015,-54
Max Steel,92,Action,10000000,4563080,2016,-54
Max Steel,92,Adventure,10000000,4563080,2016,-54
Max Steel,92,Family,10000000,4563080,2016,-54
Straw Dogs,110,Action,25000000,11253821,2011,-55
Straw Dogs,110,Drama,25000000,11253821,2011,-55
Straw Dogs,110,Thriller,25000000,11253821,2011,-55
Serenity,106,Drama,25000000,11367029,2019,-55
Serenity,106,Mystery,25000000,11367029,2019,-55
Serenity,106,Sci-Fi,25000000,11367029,2019,-55
The Infiltrator,127,Biography,47500000,20718104,2016,-56
The Infiltrator,127,Crime,47500000,20718104,2016,-56
The Infiltrator,127,Drama,47500000,20718104,2016,-56
A Most Violent Year,125,Crime,20000000,8846875,2014,-56
A Most Violent Year,125,Drama,20000000,8846875,2014,-56
A Most Violent Year,125,Thriller,20000000,8846875,2014,-56
The Young Messiah,111,Drama,16800000,7313697,2016,-56
The Young Messiah,111,Fantasy,16800000,7313697,2016,-56
Genius,104,Biography,17000000,7265283,2016,-57
Genius,104,Drama,17000000,7265283,2016,-57
Miss Sloane,132,Drama,18000000,7719630,2016,-57
Miss Sloane,132,Thriller,18000000,7719630,2016,-57
Midnight Special,112,Action,18000000,7680250,2016,-57
Midnight Special,112,Drama,18000000,7680250,2016,-57
Midnight Special,112,Mystery,18000000,7680250,2016,-57
Happy Christmas,82,Comedy,70000,30312,2014,-57
Happy Christmas,82,Drama,70000,30312,2014,-57
Dark Phoenix,113,Action,350000000,149762350,2019,-57
Dark Phoenix,113,Adventure,350000000,149762350,2019,-57
Dark Phoenix,113,Sci-Fi,350000000,149762350,2019,-57
Dangerous Liaisons,110,Drama,24200000,10447579,2012,-57
Dangerous Liaisons,110,Mystery,24200000,10447579,2012,-57
Dangerous Liaisons,110,Romance,24200000,10447579,2012,-57
Chasing Mavericks,116,Biography,20000000,8300821,2012,-58
Chasing Mavericks,116,Drama,20000000,8300821,2012,-58
Chasing Mavericks,116,Sport,20000000,8300821,2012,-58
Black Nativity,93,Drama,17500000,7285135,2013,-58
Black Nativity,93,Family,17500000,7285135,2013,-58
Black Nativity,93,Music,17500000,7285135,2013,-58
Paranoia,106,Drama,40000000,16340767,2013,-59
Paranoia,106,Thriller,40000000,16340767,2013,-59
Destroyer,121,Action,9000000,3681096,2018,-59
Destroyer,121,Crime,9000000,3681096,2018,-59
Destroyer,121,Drama,9000000,3681096,2018,-59
Bleed for This,117,Biography,16000000,6603926,2016,-59
Bleed for This,117,Drama,16000000,6603926,2016,-59
Bleed for This,117,Sport,16000000,6603926,2016,-59
Take Me Home Tonight,97,Comedy,19000000,7576604,2011,-60
Take Me Home Tonight,97,Drama,19000000,7576604,2011,-60
Take Me Home Tonight,97,Romance,19000000,7576604,2011,-60
Unfinished Business,91,Comedy,35000000,13214051,2015,-62
Unfinished Business,91,Drama,35000000,13214051,2015,-62
The Rover,103,Action,8500000,3180252,2014,-63
The Rover,103,Crime,8500000,3180252,2014,-63
The Rover,103,Drama,8500000,3180252,2014,-63
On the Road,87,Documentary,25000000,9313302,2013,-63
Heist,47,Action,8900000,3324131,2015,-63
Heist,93,Action,8900000,3324131,2015,-63
Heist,93,Crime,8900000,3324131,2015,-63
Heist,93,Thriller,8900000,3324131,2015,-63
Captive State,109,Sci-Fi,25000000,8993300,2019,-64
Captive State,109,Thriller,25000000,8993300,2019,-64
Restless,91,Drama,8000000,2772511,2011,-65
Restless,91,Romance,8000000,2772511,2011,-65
Suspiria,152,Fantasy,20000000,7034615,2018,-65
Suspiria,152,Horror,20000000,7034615,2018,-65
Suspiria,152,Mystery,20000000,7034615,2018,-65
The Sisters Brothers,122,Adventure,38000000,13143056,2018,-65
The Sisters Brothers,122,Comedy,38000000,13143056,2018,-65
The Sisters Brothers,122,Crime,38000000,13143056,2018,-65
A Hologram for the King,98,Comedy,35000000,11846010,2016,-66
A Hologram for the King,98,Drama,35000000,11846010,2016,-66
A Hologram for the King,98,Romance,35000000,11846010,2016,-66
Kin,102,Action,30000000,10096821,2018,-66
Kin,102,Drama,30000000,10096821,2018,-66
Kin,102,Sci-Fi,30000000,10096821,2018,-66
Live by Night,129,Action,65000000,21774432,2016,-67
Live by Night,129,Crime,65000000,21774432,2016,-67
Live by Night,129,Drama,65000000,21774432,2016,-67
Rosewater,103,Biography,10000000,3185717,2014,-68
Rosewater,103,Drama,10000000,3185717,2014,-68
The Paperboy,107,Crime,12500000,4027663,2012,-68
The Paperboy,107,Drama,12500000,4027663,2012,-68
The Paperboy,107,Mystery,12500000,4027663,2012,-68
The Virginity Hit,86,Comedy,2000000,636706,2010,-68
The Devil's Double,109,Biography,19100000,5965646,2011,-69
The Devil's Double,109,Drama,19100000,5965646,2011,-69
The Devil's Double,109,Thriller,19100000,5965646,2011,-69
Just Getting Started,91,Action,22000000,6756412,2017,-69
Just Getting Started,91,Comedy,22000000,6756412,2017,-69
Flipped,90,Comedy,14000000,4289993,2010,-69
Flipped,90,Drama,14000000,4289993,2010,-69
Flipped,90,Romance,14000000,4289993,2010,-69
Won't Back Down,121,Drama,19000000,5745503,2012,-70
Stronger,119,Biography,30000000,8786752,2017,-71
Stronger,119,Drama,30000000,8786752,2017,-71
Stronger,125,Drama,30000000,8786752,2017,-71
Welcome to Marwen,116,Biography,45000000,12874922,2018,-71
Welcome to Marwen,116,Comedy,45000000,12874922,2018,-71
Welcome to Marwen,116,Drama,45000000,12874922,2018,-71
The Frozen Ground,105,Crime,19200000,5617460,2013,-71
The Frozen Ground,105,Drama,19200000,5617460,2013,-71
The Frozen Ground,105,Mystery,19200000,5617460,2013,-71
Blackhat,133,Action,70000000,19665004,2015,-72
Blackhat,133,Crime,70000000,19665004,2015,-72
Blackhat,133,Thriller,70000000,19665004,2015,-72
The Interview,112,Comedy,44000000,12342632,2014,-72
The Killer Inside Me,109,Crime,13000000,3617277,2010,-72
The Killer Inside Me,109,Drama,13000000,3617277,2010,-72
The Killer Inside Me,109,Horror,13000000,3617277,2010,-72
Deadfall,95,Crime,6000000,1673635,2012,-72
Deadfall,95,Drama,6000000,1673635,2012,-72
Deadfall,95,Thriller,6000000,1673635,2012,-72
The Christmas Candle,100,Drama,7000000,1933829,2013,-72
The Christmas Candle,100,Family,7000000,1933829,2013,-72
Hobo with a Shotgun,86,Action,3000000,834953,2011,-72
Hobo with a Shotgun,86,Comedy,3000000,834953,2011,-72
Hobo with a Shotgun,86,Horror,3000000,834953,2011,-72
Tulip Fever,105,Drama,25000000,6792768,2017,-73
Tulip Fever,105,History,25000000,6792768,2017,-73
Tulip Fever,105,Romance,25000000,6792768,2017,-73
Action Point,85,Comedy,19000000,5103675,2018,-73
Blackthorn,102,Action,4500000,1217307,2011,-73
Blackthorn,102,Adventure,4500000,1217307,2011,-73
Blackthorn,102,Western,4500000,1217307,2011,-73
Escape from Tomorrow,90,Drama,650000,171962,2013,-74
Escape from Tomorrow,90,Fantasy,650000,171962,2013,-74
Escape from Tomorrow,90,Horror,650000,171962,2013,-74
The D Train,101,Comedy,3000000,772366,2015,-74
The D Train,101,Drama,3000000,772366,2015,-74
Mars Needs Moms,88,Adventure,150000000,39549758,2011,-74
Mars Needs Moms,88,Animation,150000000,39549758,2011,-74
Mars Needs Moms,88,Family,150000000,39549758,2011,-74
Believe,119,Drama,3500000,890303,2016,-75
Bucky Larson: Born to Be a Star,97,Comedy,10000000,2529395,2011,-75
Brotherly Love,89,Drama,1900000,478595,2015,-75
Brotherly Love,57,Horror,1900000,478595,2015,-75
The Canyons,99,Drama,250000,62375,2013,-75
The Canyons,99,Thriller,250000,62375,2013,-75
Hands of Stone,111,Action,20000000,5031975,2016,-75
